-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2016 through 12/31/2025 in LST
Location: Latitude  -2.5547   Longitude 120.3242 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 658.23 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN      CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DNI      CERES SYN1deg All Sky Surface Shortwave Downward Direct Normal Irradiance (Wh/m^2) 
ALLSKY_SFC_SW_DIFF     CERES SYN1deg All Sky Surface Shortwave Diffuse Irradiance (Wh/m^2) 
WS10M                  MERRA-2 Wind Speed at 10 Meters (m/s) 
T2M                    MERRA-2 Temperature at 2 Meters (C) 
PRECTOTCORR            MERRA-2 Precipitation Corrected (mm/hour) 
PS                     MERRA-2 Surface Pressure (kPa) 
ALLSKY_KT              CERES SYN1deg All Sky Insolation Clearness Index (dimensionless) 
WSC                    MERRA-2 Corrected Wind Speed (Adjusted For Elevation) (m/s) 
Message(s): 
Corrected Wind Speed has a custom surface implemented: Airport: flat rough grass (airportgrass) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DNI,ALLSKY_SFC_SW_DIFF,WS10M,T2M,PRECTOTCORR,PS,ALLSKY_KT,WSC
2017,7,10,1,0.0,0.0,0.0,0.49,21.62,1.87,93.89,-999.0,0.49
2017,7,10,2,0.0,0.0,0.0,0.62,21.41,1.31,93.84,-999.0,0.63
2017,7,10,3,0.0,0.0,0.0,0.81,21.12,1.1,93.82,-999.0,0.85
2017,7,10,4,0.0,0.0,0.0,0.9,20.88,0.95,93.83,-999.0,0.97
2017,7,10,5,0.0,0.0,0.0,0.84,20.78,1.2,93.87,-999.0,0.91
2017,7,10,6,33.42,56.37,26.18,0.76,21.06,0.66,93.92,0.27,0.79
2017,7,10,7,193.85,291.32,103.97,0.69,21.83,0.75,93.99,0.45,0.66
2017,7,10,8,394.62,384.53,164.14,0.77,22.73,0.28,94.02,0.56,0.71
2017,7,10,9,534.88,357.77,235.47,1.18,24.22,0.26,94.01,0.58,1.04
2017,7,10,10,621.4,370.39,264.13,1.57,25.09,0.61,93.96,0.57,1.36
2017,7,10,11,644.9,393.87,251.2,1.94,25.64,1.28,93.89,0.55,1.67
2017,7,10,12,611.67,287.07,278.34,2.18,25.89,2.03,93.83,0.52,1.89
2017,7,10,13,526.33,275.49,247.14,2.4,25.84,2.86,93.76,0.48,2.14
2017,7,10,14,396.02,133.33,217.07,2.64,25.57,3.85,93.71,0.42,2.47
2017,7,10,15,267.75,72.93,178.98,2.72,24.69,5.31,93.69,0.37,2.65
2017,7,10,16,134.07,47.1,111.18,2.6,23.81,7.71,93.69,0.29,2.63
2017,7,10,17,28.0,11.41,32.43,2.21,23.25,10.19,93.71,0.18,2.44
2017,7,10,18,0.0,0.0,0.0,1.91,23.02,12.01,93.75,-999.0,2.37
2017,7,10,19,0.0,0.0,0.0,1.49,22.91,12.77,93.83,-999.0,2.03
2017,7,10,20,0.0,0.0,0.0,0.99,22.69,10.64,93.9,-999.0,1.5
2017,7,10,21,0.0,0.0,0.0,0.7,22.43,8.43,93.95,-999.0,1.01
2017,7,10,22,0.0,0.0,0.0,0.73,22.22,7.23,93.96,-999.0,0.9
2017,7,10,23,0.0,0.0,0.0,0.94,22.05,7.84,93.94,-999.0,1.14
2017,7,11,0,0.0,0.0,0.0,0.95,21.85,9.57,93.91,-999.0,1.29
2017,7,11,1,0.0,0.0,0.0,0.98,21.71,10.43,93.88,-999.0,1.4
2017,7,11,2,0.0,0.0,0.0,1.06,21.65,11.43,93.85,-999.0,1.51
2017,7,11,3,0.0,0.0,0.0,1.2,21.64,14.51,93.85,-999.0,1.74
2017,7,11,4,0.0,0.0,0.0,1.31,21.62,18.03,93.86,-999.0,1.88
2017,7,11,5,0.0,0.0,0.0,1.31,21.56,22.32,93.89,-999.0,1.85
2017,7,11,6,25.5,16.18,28.8,1.25,21.75,28.11,93.94,0.21,1.9
2017,7,11,7,145.25,64.1,108.99,1.57,22.33,35.31,94.02,0.34,1.8
2017,7,11,8,306.8,146.62,181.2,1.54,22.48,44.56,94.08,0.44,1.61
2017,7,11,9,380.38,138.2,208.87,1.63,22.78,46.39,94.08,0.41,1.67
2017,7,11,10,433.3,39.51,258.81,1.93,23.22,41.66,94.05,0.4,1.99
2017,7,11,11,456.83,35.61,291.77,2.24,23.68,33.69,93.99,0.39,2.3
2017,7,11,12,416.55,36.25,262.23,2.37,23.97,25.07,93.91,0.35,2.39
2017,7,11,13,369.73,16.01,272.63,2.38,24.13,18.54,93.83,0.33,2.36
2017,7,11,14,320.6,20.59,242.29,2.3,23.98,14.34,93.78,0.34,2.3
2017,7,11,15,203.77,22.75,165.81,2.09,23.63,11.99,93.78,0.28,2.1
2017,7,11,16,100.85,24.47,92.07,1.78,23.28,9.93,93.81,0.22,1.79
2017,7,11,17,21.1,0.0,24.55,1.28,22.86,7.79,93.87,0.14,1.72
2017,7,11,18,0.0,0.0,0.0,1.15,22.44,5.8,93.93,-999.0,1.75
2017,7,11,19,0.0,0.0,0.0,1.21,22.3,5.0,93.98,-999.0,1.75
2017,7,11,20,0.0,0.0,0.0,1.14,22.15,4.04,94.03,-999.0,1.59
2017,7,11,21,0.0,0.0,0.0,0.99,22.01,3.42,94.07,-999.0,1.3
2017,7,11,22,0.0,0.0,0.0,0.94,21.89,3.39,94.08,-999.0,1.12
2017,7,11,23,0.0,0.0,0.0,0.78,21.8,3.35,94.06,-999.0,0.86
2017,7,12,0,0.0,0.0,0.0,0.73,21.72,3.56,94.02,-999.0,0.78
2017,7,12,1,0.0,0.0,0.0,0.72,21.6,3.68,94.0,-999.0,0.78
2017,7,12,2,0.0,0.0,0.0,0.7,21.48,3.51,93.97,-999.0,0.75
2017,7,12,3,0.0,0.0,0.0,0.59,21.42,3.39,93.96,-999.0,0.66
2017,7,12,4,0.0,0.0,0.0,0.52,21.37,3.73,93.95,-999.0,0.64
2017,7,12,5,0.0,0.0,0.0,0.74,21.28,3.96,93.97,-999.0,1.0
2017,7,12,6,28.38,13.04,33.99,1.0,21.5,3.75,94.0,0.23,1.44
2017,7,12,7,154.38,44.58,118.3,1.46,22.19,3.55,94.05,0.36,1.63
2017,7,12,8,305.7,89.73,197.61,1.69,22.6,1.2,94.09,0.43,1.83
2017,7,12,9,447.38,174.67,241.27,1.92,23.42,1.03,94.09,0.48,2.02
2017,7,12,10,485.58,49.64,350.35,2.04,24.31,0.8,94.06,0.44,2.14
2017,7,12,11,491.08,2.78,359.81,2.04,24.84,0.48,94.0,0.42,2.1
2017,7,12,12,414.0,0.7,299.44,1.96,25.08,0.31,93.94,0.35,1.96
2017,7,12,13,444.45,1.67,331.67,1.81,24.99,0.29,93.87,0.4,1.78
2017,7,12,14,384.42,10.16,292.75,1.66,24.79,0.35,93.82,0.4,1.58
2017,7,12,15,306.75,31.84,230.68,1.57,24.42,0.53,93.81,0.42,1.49
2017,7,12,16,155.02,51.32,123.77,1.43,23.79,0.63,93.83,0.34,1.4
2017,7,12,17,34.1,17.59,34.82,0.91,22.99,0.64,93.88,0.22,1.12
2017,7,12,18,0.0,0.0,0.0,0.5,22.57,0.72,93.93,-999.0,0.73
2017,7,12,19,0.0,0.0,0.0,0.21,22.4,0.75,93.98,-999.0,0.28
2017,7,12,20,0.0,0.0,0.0,0.31,22.34,0.76,94.02,-999.0,0.25
2017,7,12,21,0.0,0.0,0.0,0.85,21.97,0.63,94.04,-999.0,0.84
2017,7,12,22,0.0,0.0,0.0,1.3,21.52,0.57,94.03,-999.0,1.36
2017,7,12,23,0.0,0.0,0.0,1.52,21.21,0.41,93.99,-999.0,1.63
2017,7,13,0,0.0,0.0,0.0,1.58,20.99,0.26,93.94,-999.0,1.7
2017,7,13,1,0.0,0.0,0.0,1.55,20.84,0.19,93.89,-999.0,1.66
2017,7,13,2,0.0,0.0,0.0,1.44,20.76,0.18,93.86,-999.0,1.51
2017,7,13,3,0.0,0.0,0.0,1.28,20.74,0.2,93.85,-999.0,1.3
2017,7,13,4,0.0,0.0,0.0,1.08,20.87,0.21,93.86,-999.0,1.05
2017,7,13,5,0.0,0.0,0.0,1.06,20.9,0.22,93.89,-999.0,1.05
2017,7,13,6,29.33,64.49,27.89,1.18,21.05,0.25,93.94,0.24,1.29
2017,7,13,7,178.43,203.98,108.83,1.24,22.15,0.3,94.01,0.42,1.37
2017,7,13,8,367.95,264.04,203.91,1.35,23.17,13.94,94.04,0.52,1.35
2017,7,13,9,545.85,328.85,232.95,1.46,24.08,16.46,94.04,0.59,1.36
2017,7,13,10,623.8,385.57,282.85,1.61,24.74,16.64,94.0,0.57,1.45
2017,7,13,11,763.28,404.04,328.52,1.85,25.18,18.32,93.93,0.65,1.66
2017,7,13,12,657.45,501.74,193.62,1.93,25.32,22.7,93.86,0.55,1.73
2017,7,13,13,713.58,492.95,277.98,1.9,25.33,29.29,93.8,0.64,1.7
2017,7,13,14,499.35,303.64,237.99,1.96,25.11,39.22,93.76,0.52,1.79
2017,7,13,15,297.67,217.84,164.67,2.02,24.54,50.49,93.76,0.4,1.91
2017,7,13,16,159.25,142.97,99.41,1.92,23.78,59.84,93.79,0.34,1.89
2017,7,13,17,34.08,40.1,33.55,1.25,22.94,65.34,93.82,0.22,1.43
2017,7,13,18,0.0,0.0,0.0,0.88,22.36,54.88,93.87,-999.0,1.3
2017,7,13,19,0.0,0.0,0.0,0.93,22.17,37.39,93.92,-999.0,1.24
2017,7,13,20,0.0,0.0,0.0,1.05,22.04,22.07,93.96,-999.0,1.33
2017,7,13,21,0.0,0.0,0.0,1.09,21.86,10.01,93.98,-999.0,1.35
2017,7,13,22,0.0,0.0,0.0,1.11,21.67,6.66,93.97,-999.0,1.37
2017,7,13,23,0.0,0.0,0.0,1.13,21.44,6.23,93.95,-999.0,1.48
2017,7,14,0,0.0,0.0,0.0,1.19,21.28,7.28,93.91,-999.0,1.64
2017,7,14,1,0.0,0.0,0.0,1.28,21.18,6.96,93.87,-999.0,1.77
2017,7,14,2,0.0,0.0,0.0,1.4,21.08,8.88,93.85,-999.0,1.94
2017,7,14,3,0.0,0.0,0.0,1.54,20.97,16.99,93.85,-999.0,2.13
2017,7,14,4,0.0,0.0,0.0,1.66,20.86,36.06,93.87,-999.0,2.36
2017,7,14,5,0.0,0.0,0.0,1.82,20.64,68.58,93.89,-999.0,2.52
2017,7,14,6,25.05,13.59,28.37,1.92,20.59,91.87,93.89,0.21,2.45
2017,7,14,7,139.1,61.82,101.44,2.06,20.9,83.88,93.91,0.33,2.25
2017,7,14,8,281.0,174.2,146.51,1.94,21.35,40.15,93.93,0.4,2.11
2017,7,14,9,494.05,271.78,248.94,1.82,21.9,20.86,93.94,0.53,1.89
2017,7,14,10,533.72,282.97,265.94,1.74,22.46,14.89,93.9,0.49,1.78
2017,7,14,11,564.6,70.02,354.07,1.77,22.77,16.63,93.86,0.48,1.78
2017,7,14,12,608.1,40.34,385.83,1.9,22.82,22.66,93.8,0.51,1.89
2017,7,14,13,458.12,42.91,332.66,2.14,22.96,25.85,93.74,0.41,2.18
2017,7,14,14,307.2,47.7,187.49,2.4,23.04,22.54,93.69,0.32,2.53
2017,7,14,15,77.65,10.27,62.08,2.42,22.98,22.95,93.68,0.11,2.56
2017,7,14,16,107.62,0.0,99.59,2.28,22.87,30.27,93.71,0.23,2.72
2017,7,14,17,28.05,0.0,33.44,2.16,22.61,31.29,93.76,0.18,2.87
2017,7,14,18,0.0,0.0,0.0,1.95,22.33,29.5,93.83,-999.0,2.79
2017,7,14,19,0.0,0.0,0.0,1.79,22.16,29.35,93.91,-999.0,2.71
2017,7,14,20,0.0,0.0,0.0,1.6,21.91,31.23,93.98,-999.0,2.52
2017,7,14,21,0.0,0.0,0.0,1.44,21.58,28.32,94.03,-999.0,2.25
2017,7,14,22,0.0,0.0,0.0,1.24,21.34,22.78,94.06,-999.0,1.85
2017,7,14,23,0.0,0.0,0.0,0.88,21.16,14.87,94.05,-999.0,1.38
2017,7,15,0,0.0,0.0,0.0,0.74,20.84,9.46,94.02,-999.0,1.06
2017,7,15,1,0.0,0.0,0.0,0.65,20.53,5.17,93.96,-999.0,0.79
2017,7,15,2,0.0,0.0,0.0,0.59,20.36,3.59,93.92,-999.0,0.6
2017,7,15,3,0.0,0.0,0.0,0.56,20.13,2.32,93.91,-999.0,0.52
2017,7,15,4,0.0,0.0,0.0,0.56,19.88,1.43,93.93,-999.0,0.47
2017,7,15,5,0.0,0.0,0.0,0.55,19.7,0.98,93.96,-999.0,0.45
2017,7,15,6,34.88,36.53,35.09,0.49,19.74,0.91,94.02,0.29,0.36
2017,7,15,7,193.93,139.57,138.72,0.24,20.86,0.69,94.08,0.45,0.6
2017,7,15,8,388.2,434.95,174.23,1.02,21.82,0.0,94.14,0.55,1.15
2017,7,15,9,667.53,623.19,189.82,1.3,22.25,0.0,94.15,0.71,1.28
2017,7,15,10,830.9,900.38,136.44,1.46,22.76,0.0,94.11,0.76,1.35
2017,7,15,11,866.25,601.75,268.96,1.48,23.23,0.0,94.05,0.73,1.34
2017,7,15,12,883.88,654.54,224.19,1.48,23.53,0.0,93.96,0.74,1.3
2017,7,15,13,814.62,682.0,179.17,1.36,23.52,0.0,93.88,0.73,1.15
2017,7,15,14,654.55,681.9,156.88,1.26,23.85,0.0,93.82,0.68,1.04
2017,7,15,15,478.55,627.81,113.05,1.2,23.61,0.0,93.79,0.65,1.02
2017,7,15,16,258.1,398.99,111.36,1.14,22.92,0.0,93.8,0.55,1.07
2017,7,15,17,57.3,127.74,44.73,0.89,21.82,0.0,93.82,0.36,1.12
2017,7,15,18,0.0,0.0,0.0,0.97,20.65,0.0,93.86,-999.0,1.19
2017,7,15,19,0.0,0.0,0.0,0.96,20.38,0.0,93.92,-999.0,1.08
2017,7,15,20,0.0,0.0,0.0,0.99,20.12,0.0,93.97,-999.0,1.08
2017,7,15,21,0.0,0.0,0.0,1.2,19.71,0.0,94.0,-999.0,1.32
2017,7,15,22,0.0,0.0,0.0,1.46,19.26,0.0,94.01,-999.0,1.59
2017,7,15,23,0.0,0.0,0.0,1.55,18.96,0.0,94.01,-999.0,1.71
2017,7,16,0,0.0,0.0,0.0,1.64,18.72,0.0,93.98,-999.0,1.85
2017,7,16,1,0.0,0.0,0.0,1.75,18.47,0.0,93.93,-999.0,2.03
2017,7,16,2,0.0,0.0,0.0,1.83,18.21,0.0,93.88,-999.0,2.11
2017,7,16,3,0.0,0.0,0.0,1.81,18.1,0.0,93.86,-999.0,2.07
2017,7,16,4,0.0,0.0,0.0,1.76,18.03,0.0,93.85,-999.0,1.98
2017,7,16,5,0.0,0.0,0.0,1.66,18.1,0.0,93.87,-999.0,1.8
2017,7,16,6,23.38,3.29,28.04,1.44,18.66,0.0,93.91,0.19,1.63
2017,7,16,7,117.0,37.51,115.4,1.34,20.49,0.0,93.97,0.27,1.5
2017,7,16,8,217.02,43.61,153.34,1.49,21.92,0.02,94.01,0.31,1.48
2017,7,16,9,341.5,13.41,258.8,1.63,23.02,0.02,94.01,0.37,1.54
2017,7,16,10,469.67,309.23,276.27,1.77,23.89,0.02,93.97,0.43,1.62
2017,7,16,11,599.1,189.66,389.28,1.79,24.26,0.02,93.92,0.5,1.61
2017,7,16,12,658.62,144.18,393.36,1.76,24.16,0.02,93.86,0.55,1.58
2017,7,16,13,547.75,73.75,392.67,1.72,24.06,0.01,93.78,0.49,1.52
2017,7,16,14,398.0,92.08,266.05,1.64,24.01,0.01,93.72,0.41,1.45
2017,7,16,15,230.07,36.17,164.91,1.5,23.94,0.01,93.7,0.31,1.31
2017,7,16,16,127.8,29.49,103.23,1.39,23.52,0.03,93.71,0.27,1.29
2017,7,16,17,30.4,10.01,36.12,1.17,22.5,0.05,93.76,0.19,1.42
2017,7,16,18,0.0,0.0,0.0,1.2,21.4,0.06,93.82,-999.0,1.47
2017,7,16,19,0.0,0.0,0.0,1.16,21.31,0.07,93.89,-999.0,1.35
2017,7,16,20,0.0,0.0,0.0,1.13,21.24,0.09,93.96,-999.0,1.23
2017,7,16,21,0.0,0.0,0.0,1.17,21.12,0.11,93.98,-999.0,1.22
2017,7,16,22,0.0,0.0,0.0,1.27,20.9,0.12,93.97,-999.0,1.33
2017,7,16,23,0.0,0.0,0.0,1.48,20.62,0.16,93.95,-999.0,1.59
2017,7,17,0,0.0,0.0,0.0,1.72,20.28,0.18,93.89,-999.0,1.97
2017,7,17,1,0.0,0.0,0.0,1.71,20.07,0.18,93.83,-999.0,2.23
2017,7,17,2,0.0,0.0,0.0,1.7,20.02,0.19,93.79,-999.0,2.29
2017,7,17,3,0.0,0.0,0.0,1.66,19.96,0.21,93.78,-999.0,2.28
2017,7,17,4,0.0,0.0,0.0,1.62,19.92,0.22,93.8,-999.0,2.24
2017,7,17,5,0.0,0.0,0.0,1.63,19.89,0.24,93.83,-999.0,2.21
2017,7,17,6,22.17,13.16,26.51,1.56,20.34,0.27,93.88,0.19,2.14
2017,7,17,7,130.38,61.89,94.48,1.78,21.55,0.3,93.94,0.31,1.96
2017,7,17,8,278.42,165.49,169.8,1.96,22.38,14.92,94.0,0.39,2.03
2017,7,17,9,356.08,62.48,226.34,2.02,22.97,16.13,94.01,0.38,2.02
2017,7,17,10,489.45,129.25,258.94,2.11,23.47,19.41,93.99,0.44,2.07
2017,7,17,11,511.1,97.32,284.41,2.28,23.76,22.93,93.93,0.43,2.25
2017,7,17,12,452.23,40.2,261.81,2.42,23.83,26.15,93.87,0.38,2.4
2017,7,17,13,405.0,89.47,218.2,2.48,23.82,27.69,93.81,0.36,2.47
2017,7,17,14,315.17,68.21,180.53,2.41,23.61,30.62,93.75,0.33,2.43
2017,7,17,15,206.88,50.77,128.96,2.14,23.18,30.32,93.75,0.28,2.17
2017,7,17,16,111.0,25.82,87.17,1.76,22.68,26.26,93.78,0.24,1.81
2017,7,17,17,23.5,3.01,23.96,1.28,22.05,21.91,93.84,0.15,1.62
2017,7,17,18,0.0,0.0,0.0,1.23,21.42,19.55,93.91,-999.0,1.74
2017,7,17,19,0.0,0.0,0.0,1.29,21.14,17.98,93.97,-999.0,1.69
2017,7,17,20,0.0,0.0,0.0,1.33,20.99,17.86,94.04,-999.0,1.64
2017,7,17,21,0.0,0.0,0.0,1.39,20.8,19.11,94.07,-999.0,1.78
2017,7,17,22,0.0,0.0,0.0,1.53,20.58,21.0,94.07,-999.0,2.11
2017,7,17,23,0.0,0.0,0.0,1.58,20.35,23.39,94.04,-999.0,2.42
2017,7,18,0,0.0,0.0,0.0,1.69,20.12,27.54,93.99,-999.0,2.63
2017,7,18,1,0.0,0.0,0.0,1.79,19.92,29.05,93.94,-999.0,2.74
2017,7,18,2,0.0,0.0,0.0,1.86,19.73,29.64,93.9,-999.0,2.75
2017,7,18,3,0.0,0.0,0.0,1.86,19.56,34.0,93.88,-999.0,2.66
2017,7,18,4,0.0,0.0,0.0,1.8,19.49,35.86,93.9,-999.0,2.5
2017,7,18,5,0.0,0.0,0.0,1.7,19.47,27.64,93.95,-999.0,2.33
2017,7,18,6,16.6,0.0,19.94,1.54,19.8,14.45,94.01,0.14,2.17
2017,7,18,7,96.93,25.47,80.68,1.45,20.75,8.03,94.08,0.23,1.86
2017,7,18,8,197.1,15.83,163.77,1.33,21.6,0.83,94.12,0.28,1.66
2017,7,18,9,379.08,6.03,288.58,1.46,22.13,1.45,94.12,0.4,1.51
2017,7,18,10,515.97,100.92,360.63,1.65,22.8,1.88,94.1,0.47,1.63
2017,7,18,11,482.38,30.0,342.08,1.74,23.36,2.33,94.05,0.4,1.67
2017,7,18,12,384.5,32.54,242.21,2.05,23.81,2.77,94.0,0.32,1.9
2017,7,18,13,300.42,31.56,179.53,2.21,23.82,2.95,93.95,0.27,2.0
2017,7,18,14,248.95,12.54,189.88,1.97,23.37,3.06,93.92,0.26,1.79
2017,7,18,15,218.12,36.51,156.83,1.5,22.82,3.06,93.9,0.29,1.38
2017,7,18,16,112.88,29.99,90.78,1.12,22.46,2.93,93.92,0.24,1.08
2017,7,18,17,26.77,9.91,31.77,0.91,21.99,2.87,93.97,0.17,1.15
2017,7,18,18,0.0,0.0,0.0,1.15,21.48,2.85,94.03,-999.0,1.45
2017,7,18,19,0.0,0.0,0.0,1.31,21.24,2.86,94.09,-999.0,1.7
2017,7,18,20,0.0,0.0,0.0,1.46,21.0,2.83,94.16,-999.0,1.92
2017,7,18,21,0.0,0.0,0.0,1.48,20.83,2.72,94.22,-999.0,1.96
2017,7,18,22,0.0,0.0,0.0,1.53,20.75,2.54,94.23,-999.0,2.02
2017,7,18,23,0.0,0.0,0.0,1.59,20.59,2.39,94.2,-999.0,2.11
2017,7,19,0,0.0,0.0,0.0,1.63,20.42,2.24,94.12,-999.0,2.18
2017,7,19,1,0.0,0.0,0.0,1.66,20.33,2.06,94.07,-999.0,2.22
2017,7,19,2,0.0,0.0,0.0,1.67,20.24,1.86,94.03,-999.0,2.22
2017,7,19,3,0.0,0.0,0.0,1.66,20.17,1.91,94.02,-999.0,2.2
2017,7,19,4,0.0,0.0,0.0,1.7,20.07,2.3,94.05,-999.0,2.26
2017,7,19,5,0.0,0.0,0.0,1.71,19.95,2.75,94.08,-999.0,2.41
2017,7,19,6,23.7,15.76,25.13,1.75,20.12,2.98,94.12,0.2,2.54
2017,7,19,7,128.05,34.13,98.78,2.03,20.72,2.93,94.19,0.3,2.33
2017,7,19,8,251.02,49.21,171.23,2.01,21.12,6.14,94.2,0.35,2.17
2017,7,19,9,405.7,135.32,290.08,1.94,21.6,4.8,94.19,0.43,2.09
2017,7,19,10,555.55,163.84,325.03,1.93,22.18,3.03,94.15,0.5,2.04
2017,7,19,11,671.65,187.55,363.19,1.7,22.76,2.37,94.1,0.56,1.7
2017,7,19,12,570.08,32.65,404.88,1.52,22.96,2.37,94.05,0.48,1.41
2017,7,19,13,386.33,4.95,277.31,1.27,22.91,2.33,94.0,0.34,1.11
2017,7,19,14,325.62,23.03,228.74,0.99,22.83,2.29,93.93,0.34,0.83
2017,7,19,15,195.27,0.0,159.51,0.76,22.63,2.35,93.9,0.26,0.65
2017,7,19,16,108.53,0.0,100.42,0.61,22.3,2.49,93.91,0.23,0.59
2017,7,19,17,25.83,0.0,30.79,0.47,21.7,2.52,93.95,0.16,0.6
2017,7,19,18,0.0,0.0,0.0,0.31,21.33,2.12,93.99,-999.0,0.38
2017,7,19,19,0.0,0.0,0.0,0.48,21.16,1.58,94.02,-999.0,0.53
2017,7,19,20,0.0,0.0,0.0,1.11,20.94,0.99,94.02,-999.0,1.19
2017,7,19,21,0.0,0.0,0.0,1.25,20.92,0.61,94.03,-999.0,1.33
2017,7,19,22,0.0,0.0,0.0,0.77,21.08,0.38,94.03,-999.0,0.79
2017,7,19,23,0.0,0.0,0.0,0.23,21.07,0.3,94.02,-999.0,0.31
2017,7,20,0,0.0,0.0,0.0,0.26,20.88,0.27,93.97,-999.0,0.38
2017,7,20,1,0.0,0.0,0.0,0.34,20.74,0.21,93.92,-999.0,0.45
2017,7,20,2,0.0,0.0,0.0,0.48,20.53,0.13,93.9,-999.0,0.51
2017,7,20,3,0.0,0.0,0.0,0.61,20.39,0.05,93.89,-999.0,0.59
2017,7,20,4,0.0,0.0,0.0,0.62,20.49,0.01,93.92,-999.0,0.55
2017,7,20,5,0.0,0.0,0.0,0.75,20.46,0.01,93.96,-999.0,0.68
2017,7,20,6,35.15,43.95,40.63,0.86,20.53,0.01,94.01,0.29,0.79
2017,7,20,7,200.75,157.95,154.12,0.83,21.02,0.01,94.03,0.47,0.9
2017,7,20,8,399.58,318.87,220.77,0.94,22.21,0.2,94.0,0.56,1.08
2017,7,20,9,505.25,263.55,274.12,1.33,23.46,0.29,93.97,0.54,1.52
2017,7,20,10,539.53,93.98,299.4,1.71,24.21,0.41,93.92,0.49,1.63
2017,7,20,11,736.92,244.8,393.71,1.86,25.23,0.84,93.87,0.62,1.66
2017,7,20,12,610.3,73.96,359.52,2.21,25.73,1.07,93.81,0.51,1.94
2017,7,20,13,599.15,157.25,307.23,2.45,25.66,1.4,93.76,0.53,2.18
2017,7,20,14,496.7,133.94,285.76,2.38,25.29,0.58,93.72,0.51,2.14
2017,7,20,15,318.05,59.56,251.87,2.17,24.81,0.92,93.71,0.43,2.03
2017,7,20,16,154.57,31.32,129.14,1.92,24.23,1.33,93.73,0.33,1.91
2017,7,20,17,33.05,2.46,39.37,1.38,23.33,1.58,93.78,0.2,1.57
2017,7,20,18,0.0,0.0,0.0,0.77,22.88,1.71,93.87,-999.0,1.13
2017,7,20,19,0.0,0.0,0.0,0.46,22.69,1.5,93.95,-999.0,0.8
2017,7,20,20,0.0,0.0,0.0,0.28,22.45,0.88,94.01,-999.0,0.53
2017,7,20,21,0.0,0.0,0.0,0.17,22.25,0.54,94.05,-999.0,0.29
2017,7,20,22,0.0,0.0,0.0,0.43,22.06,0.39,94.04,-999.0,0.42
2017,7,20,23,0.0,0.0,0.0,0.56,21.95,0.22,93.99,-999.0,0.52
2017,7,21,0,0.0,0.0,0.0,0.43,21.78,0.24,93.94,-999.0,0.37
2017,7,21,1,0.0,0.0,0.0,0.35,21.57,0.29,93.89,-999.0,0.3
2017,7,21,2,0.0,0.0,0.0,0.58,21.34,0.33,93.85,-999.0,0.55
2017,7,21,3,0.0,0.0,0.0,1.01,20.97,0.33,93.84,-999.0,1.01
2017,7,21,4,0.0,0.0,0.0,1.28,20.6,0.33,93.85,-999.0,1.34
2017,7,21,5,0.0,0.0,0.0,1.26,20.44,0.32,93.91,-999.0,1.3
2017,7,21,6,37.4,62.93,40.87,1.08,20.74,0.31,93.99,0.31,1.11
2017,7,21,7,229.8,402.2,102.49,0.82,21.94,0.25,94.06,0.54,0.93
2017,7,21,8,454.52,541.3,142.4,0.93,23.02,0.19,94.09,0.64,0.93
2017,7,21,9,580.72,348.63,277.36,1.03,24.15,0.15,94.09,0.62,0.91
2017,7,21,10,707.28,258.24,356.42,1.4,24.78,0.13,94.06,0.64,1.16
2017,7,21,11,771.4,235.53,403.24,1.69,24.67,0.07,94.02,0.64,1.45
2017,7,21,12,744.78,352.47,325.82,1.79,24.41,0.08,93.97,0.62,1.56
2017,7,21,13,645.08,540.14,231.61,1.71,24.31,0.12,93.92,0.57,1.51
2017,7,21,14,498.5,256.14,245.88,1.69,24.08,0.35,93.88,0.51,1.53
2017,7,21,15,342.65,195.03,208.38,1.6,23.79,0.92,93.88,0.46,1.48
2017,7,21,16,180.45,87.22,133.34,1.41,23.38,1.37,93.91,0.38,1.33
2017,7,21,17,41.67,24.83,40.24,1.21,22.8,1.46,93.95,0.25,1.3
2017,7,21,18,0.0,0.0,0.0,1.09,22.16,1.35,94.01,-999.0,1.43
2017,7,21,19,0.0,0.0,0.0,1.28,21.86,1.16,94.07,-999.0,1.56
2017,7,21,20,0.0,0.0,0.0,1.37,21.65,1.09,94.12,-999.0,1.61
2017,7,21,21,0.0,0.0,0.0,1.34,21.54,1.24,94.14,-999.0,1.53
2017,7,21,22,0.0,0.0,0.0,1.32,21.47,1.07,94.14,-999.0,1.49
2017,7,21,23,0.0,0.0,0.0,1.35,21.44,0.98,94.12,-999.0,1.52
2017,7,22,0,0.0,0.0,0.0,1.32,21.3,0.89,94.06,-999.0,1.48
2017,7,22,1,0.0,0.0,0.0,1.26,21.22,0.75,94.01,-999.0,1.41
2017,7,22,2,0.0,0.0,0.0,1.16,21.18,0.55,94.0,-999.0,1.29
2017,7,22,3,0.0,0.0,0.0,0.96,21.2,0.5,94.0,-999.0,1.05
